"","word","ninos","author","proportion"
"57","es igual a la luna de redonda",0.00462962962962963,"ninas",NA
"58","es la luna porque es plateada.",0.00462962962962963,"ninas",NA
"59","es la pelota de plata",0.00462962962962963,"ninas",NA
"60","es la unica forma que se me vino a la mente",0.00462962962962963,"ninas",NA
"61","es nino que vale mucho",0.00462962962962963,"ninas",NA
"62","es paja y la puedes hacer bola y puedes jugar con ella a patearla",0.00462962962962963,"ninas",NA
"63","es que la luna es blanca y lo primero que se me vino a a mente de la plata fue la luna",0.00462962962962963,"ninas",NA
"64","es que no hay pelotas de plata",NA,"ninas",0.00471698113207547
"65","es relacionado con las otras palabras",NA,"ninas",0.00471698113207547
"66","esta como hecha de plata y de nada mas",0.00462962962962963,"ninas",NA
"67","esta hecha de plata",0.00462962962962963,"ninas",NA
"68","es una abuela",0.00462962962962963,"ninas",NA
"69","es una moneda es de plata pelota de plata",0.00462962962962963,"ninas",NA
"70","es una pelota color plata,",NA,"ninas",0.00471698113207547
"71","es una pelota de estado bueno",0.00462962962962963,"ninas",NA
"72","es una pelota de plata",0.00462962962962963,"ninas",0.00943396226415094
"73","es una pelota muy divertida",0.00462962962962963,"ninas",NA
"74","es una pelota secreta, porque que se?",0.00462962962962963,"ninas",NA
"75","es una persona rara",0.00462962962962963,"ninas",NA
"76","fue el dinero porque la plata es dinero",0.00462962962962963,"ninas",NA
"77","hay monedas de plata ?no?",0.00462962962962963,"ninas",NA
"78","la abuela es una pelota de plata",NA,"ninas",0.00471698113207547
"79","la bala es de plata y por eso la puse",NA,"ninas",0.00471698113207547
"80","la luna",0.00925925925925926,"ninas",0.00943396226415094
"81","la luna brilla",0.00462962962962963,"ninas",NA
"82","la luna cuando es de noche es una pelota de plata",0.00462962962962963,"ninas",NA
"83","la luna es color plata y hermosa",NA,"ninas",0.00471698113207547
"84","la luna es porque no hay pelotas de plata",0.00462962962962963,"ninas",NA
"85","la luna es redonda y de color plata",0.00462962962962963,"ninas",NA
"86","la luna es una pelota de plata",NA,"ninas",0.00471698113207547
"87","la luna es una pelota de plata porque el color es similar al plateado",0.00462962962962963,"ninas",NA
"88","la luna es una pelota pintada de plata",0.00462962962962963,"ninas",NA
"89","la luna llena es como una pelota de plata por su color",NA,"ninas",0.00471698113207547
"90","la luna, porque cuando la miras se ve tan brillante y hermosa como la plata",NA,"ninas",0.00471698113207547
"91","la luna porque es de color plata en la noche y dia",0.00462962962962963,"ninas",NA
"92","la luna porque es redonda y muy hermosa",NA,"ninas",0.00471698113207547
"93","la luna porque es una esfera y es gris como la plata",0.00462962962962963,"ninas",NA
"94","la luna, porque se ve brillante",NA,"ninas",0.00471698113207547
"95","la maceta es la que sostiene a la planta",NA,"ninas",0.00471698113207547
"96","la pelota de plata es la luna porque es de plata el color de la luna",0.00462962962962963,"ninas",NA
"97","la pelota de plata es muy especial",NA,"ninas",0.00471698113207547
"98","la pelota es brillante como la plata",NA,"ninas",0.00471698113207547
"99","la pelota es dura y brillante",0.00462962962962963,"ninas",NA
"100","la pelota es muy amarilla como el sol",NA,"ninas",0.00471698113207547
"101","la pelota es muy bonita",0.00462962962962963,"ninas",NA
"102","la plata esta redonda",NA,"ninas",0.00471698113207547
"103","la plata puede ser una pelota pero de plata",NA,"ninas",0.00471698113207547
"104","las espadas porque son de plata",NA,"ninas",0.00471698113207547
"105","las ninas porque son ordenadas",0.00462962962962963,"ninas",NA
"106","las nubes de la tierra se parecen a una pelota de plata",NA,"ninas",0.00471698113207547
"107","las plantas",0.00462962962962963,"ninas",NA
"108","lenguaje literal",0.00462962962962963,"ninas",NA
"109","le puse luna porque tiene casi el mismo color",0.00462962962962963,"ninas",NA
"110","le puse pez porque hay unos que parecen plata",0.00462962962962963,"ninas",NA
"111","luna aveces es obscura y plata tambien",NA,"ninas",0.00471698113207547
"112","luna como plata",NA,"ninas",0.00471698113207547
"113","luna es de ese color",NA,"ninas",0.00943396226415094
"114","luna es redonda color plata",NA,"ninas",0.00471698113207547
"115","luna parece de plata",NA,"ninas",0.00471698113207547
"116","luna porque es de color plateado.",0.00462962962962963,"ninas",NA
"117","luna porque es plateada",NA,"ninas",0.00471698113207547
"118","luna porque es redonda y es de plata",NA,"ninas",0.00943396226415094
"119","luna, porque es redonda y tiene color de plata",NA,"ninas",0.00943396226415094
"120","luna porque la luna es redonda y puede ser una pelota y plata porque puede ser blanca o plata",NA,"ninas",0.00471698113207547
"121","mama es una pelota de plata",0.00462962962962963,"ninas",NA
"122","mi alma es de un guerrero",0.00462962962962963,"ninas",NA
"123","mi amiga porque vale mucho",NA,"ninas",0.00471698113207547
"124","miembro muy valioso e importante para la familia",NA,"ninas",0.00471698113207547
"125","mi frase es la bondad ya que la bondad es tan presiada como la plata",NA,"ninas",0.00471698113207547
"126","mi goma es una pelota de plata",0.00462962962962963,"ninas",NA
"127","mi mama es muy valiosa",0.00462962962962963,"ninas",NA
"128","mi mama porque es muy valiosa",NA,"ninas",0.00471698113207547
"129","mi mama vale mucho como si fuera plata",0.00462962962962963,"ninas",NA
"130","mi papa",NA,"ninas",0.00471698113207547
"131","mi papa es de plata",0.00462962962962963,"ninas",NA
"132","mi papa porque es muy bueno conmigo",0.00462962962962963,"ninas",NA
"133","mi pelota de planta es una normal",NA,"ninas",0.00471698113207547
"134","mi pelota tiene una planta",NA,"ninas",0.00471698113207547
"135","mi respuesta en la frase ""pelota de plata"" fue deporte porque me gusta mucho",NA,"ninas",0.00471698113207547
"136","mi respuesta en la frase puede ser que es una pelota valiosa",NA,"ninas",0.00471698113207547
"137","moneda",0.00462962962962963,"ninas",NA
"138","moneda circular y plateada",NA,"ninas",0.00943396226415094
"139","moneda redonda de plata",0.00462962962962963,"ninas",NA
"140","muchas hojas",NA,"ninas",0.00471698113207547
"141","muchos, pero",0.00462962962962963,"ninas",NA
"142","muy valioso",0.00462962962962963,"ninas",0.0141509433962264
"143","no contesto",0.00925925925925926,"ninas",0.0141509433962264
"144","no entendi la frase pero creo que es tener dinero",0.00462962962962963,"ninas",NA
"145","no es una pelota normal de telas de aire",0.00462962962962963,"ninas",NA
"146","no existe, pero si es poema tendras que apropiarte del tema, la luna es redonda y color entre blanco y plata bajo.",NA,"ninas",0.00471698113207547
"147","no le entiendo",0.00462962962962963,"ninas",NA
"148","no lo se no tengo idea",NA,"ninas",0.00471698113207547
"149","no respondio",0.00462962962962963,"ninas",NA
"150","no se",0.037037037037037,"ninas",0.0377358490566038
"151","no se me ocurre ninguna",0.00462962962962963,"ninas",NA
"152","no se puede porque una pelota de plata no existe.",0.00462962962962963,"ninas",NA
"153","no tiene sentido",0.00462962962962963,"ninas",NA
"154","nunca se rinde",0.00462962962962963,"ninas",NA
"155","para el su pelota vale mucho como la plata",NA,"ninas",0.00471698113207547
"156","parece una pelota de plata",0.00462962962962963,"ninas",NA
"157","pelota bonita",NA,"ninas",0.00471698113207547
"158","pelota brillante",0.00462962962962963,"ninas",NA
"159","pelota de boliche",0.00462962962962963,"ninas",NA
"160","pelota de color plata",NA,"ninas",0.00471698113207547
"161","pelota de color plata o una pelota especial",0.00462962962962963,"ninas",NA
"162","pelota de plata",NA,"ninas",0.00471698113207547
"163","pelota de plata es la luna porque el sol es una pelota de fuego",0.00462962962962963,"ninas",NA
"164","pelota dura o inmovil",0.00462962962962963,"ninas",NA
"165","pelota hermosa",NA,"ninas",0.00471698113207547
"166","pelota para jugar",NA,"ninas",0.00471698113207547
"167","pelota que esta pintada de color plata",NA,"ninas",0.00471698113207547
"168","pelota que vale mucho",0.00462962962962963,"ninas",NA
"169","perro",0.00462962962962963,"ninas",NA
"170","persona importante",NA,"ninas",0.00471698113207547
"171","persona muy importante",0.00462962962962963,"ninas",NA
"172","podria ser algo querido, como algo de la suerte",0.00462962962962963,"ninas",NA
"173","porque...",0.00462962962962963,"ninas",NA
"174","porque algunas de las canicas estan hechas de metal y parecen plata",0.00462962962962963,"ninas",NA
"175","porque cuando alguien sonrie su sonrisa brilla tanto y por eso le puse eso.",0.00462962962962963,"ninas",NA
"176","porque cuando sentimos dolor no lo podemos soportar como el peso de la pelota de plata",NA,"ninas",0.00471698113207547
"177","porque de las minas se extraen minerales como la plata",0.00462962962962963,"ninas",NA
"178","porque el corazon puede ser invencible como la plata",NA,"ninas",0.00471698113207547
"179","porque el gris de la luna parece de plata",0.00462962962962963,"ninas",NA
"180","porque es algo que vale como plata para mi",NA,"ninas",0.00471698113207547
"181","porque es brillante en la oscuridad",0.00462962962962963,"ninas",NA
"182","porque es de las unicas que que pueden ser de plata",0.00462962962962963,"ninas",NA
"183","porque es muy fuerte",NA,"ninas",0.00471698113207547
"184","porque es redonda y brillante",NA,"ninas",0.00471698113207547
"185","porque esta hablando de pelotas",NA,"ninas",0.00471698113207547
"186","porque es una bola blanca",NA,"ninas",0.00471698113207547
"187","porque es una bola blanconea",NA,"ninas",0.00471698113207547
"188","porque es una pelota bonita y de plata",0.00462962962962963,"ninas",NA
"189","porque es una pelota de plata",NA,"ninas",0.00471698113207547
"190","porque es una pelota voliche",0.00462962962962963,"ninas",NA
"191","porque la luna es blanca, plateada y brillante*",0.00462962962962963,"ninas",NA
"192","porque la luna es color plateado y es como una plata",NA,"ninas",0.00471698113207547
"193","porque la luna es de ese color*",NA,"ninas",0.00471698113207547
"194","porque la luna es redonda y de color plata o gris, pero se identifica mas como plata.",NA,"ninas",0.00471698113207547
"195","porque la luna es una pelota y tiene un color un poco plateado",0.00462962962962963,"ninas",NA
"196","porque la luna se ve como metal",0.00462962962962963,"ninas",NA
"197","porque la mente vale mucho",NA,"ninas",0.00471698113207547
"198","porque la moneda es redonda y es de plata",0.00462962962962963,"ninas",NA
"199","porque la plata se parece a la luna",0.00462962962962963,"ninas",NA
"200","porque las canicas a veces son de plata",0.00462962962962963,"ninas",NA
"201","porque las pelotas no son de plata",0.00462962962962963,"ninas",NA
"202","porque mi papa es muy bueno y paciente conmigo asi que para mi, el esta hecho de plata",0.00462962962962963,"ninas",NA
"203","porque mi sarten esta hecho de plata",NA,"ninas",0.00471698113207547
"204","porque vale dinero",0.00462962962962963,"ninas",NA
"205","pudiera ser dinero porque el dinero esta hecho de plata",0.00462962962962963,"ninas",NA
"206","puede haber una pelota de beisbol hecha de plata",0.00462962962962963,"ninas",NA
"207","puede ser algo de plata como la luna que es algo de plata",NA,"ninas",0.00471698113207547
"208","puede ser mi cabeza y puede ser un planeta",0.00462962962962963,"ninas",NA
"209","puede ser que la pelota sea de ese color o que sea eso metaforicamente",NA,"ninas",0.00471698113207547
"210","puede ser una pelota plateada",NA,"ninas",0.00471698113207547
"211","puede ser un iman",0.00462962962962963,"ninas",NA
"212","pues es una dadega",0.00462962962962963,"ninas",NA
"213","pues fierro",0.00462962962962963,"ninas",NA
"214","pues la plata es algo valioso",NA,"ninas",0.00471698113207547
"215","pues una moneda es redonda como una pelota y es de plata",NA,"ninas",0.00471698113207547
"216","pues yo puse que el metal es plata",NA,"ninas",0.00471698113207547
"217","puse abuela, porque a la mayoria de nuestras abuelas les gustan las plantas",NA,"ninas",0.00471698113207547
"218","puse el dinero porque la plata cuesta dinero",0.00462962962962963,"ninas",NA
"219","puse ""la luna"" porque parece que esta hecha de plata",0.00462962962962963,"ninas",NA
"220","puse la luna porque parece una pelota de plata porque es redonda y es color gris con blanco",NA,"ninas",0.00471698113207547
"221","puse primero al sol y lo segundo puse luna porque es lo contrario y parece de ? plata",0.00462962962962963,"ninas",NA
"222","que algo redondo puede ser de plata como accesorios",0.00462962962962963,"ninas",NA
"223","que alguien de tu familia es de plata",NA,"ninas",0.00471698113207547
"224","que brilla",0.00462962962962963,"ninas",NA
"225","que brilla mucho",NA,"ninas",0.00471698113207547
"226","que brilla mucho en la familia",NA,"ninas",0.00471698113207547
"227","que compren oro y lo hacen",NA,"ninas",0.00471698113207547
"228","que cualquiera es una pelota de plata",NA,"ninas",0.00471698113207547
"229","que el de la tienda es muy buena persona",0.00462962962962963,"ninas",NA
"230","que el oro es como la plata solo tiene mas valor y diferente color",0.00462962962962963,"ninas",NA
"231","que el pasto es una pelota",NA,"ninas",0.00471698113207547
"232","que el se cree como si fuera rico",NA,"ninas",0.00471698113207547
"233","que es algo importante",NA,"ninas",0.00471698113207547
"234","que es bonita :)",0.00462962962962963,"ninas",NA
"235","que es como si tu abuela o tu amigo, etc. no se despegara de ti.",NA,"ninas",0.00471698113207547
"236","que es demasiada plata",0.00462962962962963,"ninas",NA
"237","que es duro como la plata",0.00462962962962963,"ninas",NA
"238","que es muy brillante",0.00462962962962963,"ninas",NA
"239","que es muy brillante la pelota",0.00462962962962963,"ninas",NA
"240","que es muy duro",NA,"ninas",0.00471698113207547
"241","que es muy especial",NA,"ninas",0.00471698113207547
"242","que es muy reconocido",NA,"ninas",0.00471698113207547
"243","que es muy valioso",0.00925925925925926,"ninas",NA
"244","que es muy valorada",0.00462962962962963,"ninas",NA
"245","que esta hecha de plata",0.00462962962962963,"ninas",NA
"246","que esta hecha de plata y es pesada",0.00462962962962963,"ninas",NA
"247","que es una estatua",NA,"ninas",0.00471698113207547
"248","que es una estrella de ""plata""",0.00462962962962963,"ninas",NA
"249","que es una florecilla antes de nacer",0.00462962962962963,"ninas",NA
"250","que es una moneda de plata",0.00462962962962963,"ninas",NA
"251","que es una pelota brillante",NA,"ninas",0.00471698113207547
"252","que es una pelota color plateado",NA,"ninas",0.00471698113207547
"253","que es una pelota de plata",0.0138888888888889,"ninas",0.00471698113207547
"254","que es una pelota de plata.",0.00462962962962963,"ninas",NA
"255","que es una pelota pero esa pelota es de plata",0.00462962962962963,"ninas",NA
"256","que es una perla que encuentras en el mar",0.00462962962962963,"ninas",NA
"257","que es una persona fuerte",0.00462962962962963,"ninas",NA
"258","que es un arete circular",0.00462962962962963,"ninas",NA
"259","que es un color resaltante y muy bonito",NA,"ninas",0.00471698113207547
"260","que es un dije de plata",NA,"ninas",0.00471698113207547
"261","que es un objeto o alguna otra cosa de plata",NA,"ninas",0.00471698113207547
"262","que es valiosa",0.00462962962962963,"ninas",NA
"263","que es valioso o que es fuerte",0.00462962962962963,"ninas",NA
"264","que hay muchas pulsera que estan hechas de plata",NA,"ninas",0.00471698113207547
"265","que la hoja es de plata",NA,"ninas",0.00471698113207547
"266","que la luna es de ese color",NA,"ninas",0.00471698113207547
"267","que la luna se ve de plata porque es gris",NA,"ninas",0.00471698113207547
"268","que la mama trabaja duro",NA,"ninas",0.00471698113207547
"269","que la pelota era de plata porque tenia oro",NA,"ninas",0.00471698113207547
"270","que la pelota es bonita y dura",0.00462962962962963,"ninas",NA
"271","que la pelota es de plata y es muy cara",NA,"ninas",0.00471698113207547
"272","que la pelota es dura",0.00462962962962963,"ninas",NA
"273","que la pelota es gris y tiene brillo",NA,"ninas",0.00471698113207547
"274","que la pelota es muy cara y pesada",0.00462962962962963,"ninas",NA
"275","que la pelota fue creada por plata",NA,"ninas",0.00471698113207547
"276","que la pelota no seria la luna",0.00462962962962963,"ninas",NA
"277","que la pelota puede ser dura",0.00462962962962963,"ninas",NA
"278","que la pelota vale mucho",0.00462962962962963,"ninas",0.00471698113207547
"279","que los medallones pueden ser de muchas formas",0.00462962962962963,"ninas",NA
"280","que mi familia vale mucho",NA,"ninas",0.00471698113207547
"281","que mi hermanito planta flores",0.00462962962962963,"ninas",NA
"282","que mi papa es muy fuerte y parece de plata",0.00462962962962963,"ninas",NA
"283","que mi papa es una pelota de plata porque vale mucho mas que la plata",0.00462962962962963,"ninas",NA
"284","que pesa",NA,"ninas",0.00471698113207547
"285","que puede ser una pelota de pelos y aparte oro.",NA,"ninas",0.00471698113207547
"286","que se parece a la luna",0.00462962962962963,"ninas",NA
"287","que se porta muy bien",0.00462962962962963,"ninas",NA
"288","que seria muy valiosos con un ejemplo que puse, la luna seria la frase",0.00462962962962963,"ninas",NA
"289","que se veia algo extraordinario",NA,"ninas",0.00471698113207547
"290","que su hermana se cree mucho que hasta parece plata",NA,"ninas",0.00471698113207547
"291","que te da dinero por eso puse cartera",0.00462962962962963,"ninas",NA
"292","que tiene algo muy valioso",NA,"ninas",0.00471698113207547
"293","que tiene mucho amor y carino",NA,"ninas",0.00471698113207547
"294","que tiene mucho dinero",0.00462962962962963,"ninas",NA
"295","que tiene una pelota de metal de plata",NA,"ninas",0.00471698113207547
"296","que un amigo puede ser pelota de plata.",NA,"ninas",0.00471698113207547
"297","que un trofeo es de plata",NA,"ninas",0.00471698113207547
"298","que vale demasiado como oro",NA,"ninas",0.00471698113207547
"299","que vale mucho",0.00462962962962963,"ninas",NA
"300","que vale mucho como la familia",NA,"ninas",0.00471698113207547
"301","que vale mucho, porque la plata vale mucho",NA,"ninas",0.00471698113207547
"302","que vale oro",0.00462962962962963,"ninas",NA
"303","se hizo una acumulacion de plata",0.00462962962962963,"ninas",NA
"304","se refiere a la luna",0.00462962962962963,"ninas",NA
"305","se refiere a que es valioso",NA,"ninas",0.00471698113207547
"306","se refiere a una pelota de plata",NA,"ninas",0.00471698113207547
"307","seria la luna porque brilla como la plata",NA,"ninas",0.00471698113207547
"308","seria un trofeo",0.00462962962962963,"ninas",NA
"309","si",0.00462962962962963,"ninas",0.00471698113207547
"310","significa algo muy bonito que no se puede romper",0.00462962962962963,"ninas",NA
"311","significa que es muy bueno para hacer algo",NA,"ninas",0.00471698113207547
"312","significa que los anillos son de plata",NA,"ninas",0.00471698113207547
"313","significa una moneda porque es redonda",NA,"ninas",0.00471698113207547
"314","sin respuesta",0.00462962962962963,"ninas",NA
"315","sin respuesta.",NA,"ninas",0.00943396226415094
"316","son o pueden ser aretes de plata porque tienen forma de pelota",0.00462962962962963,"ninas",NA
"317","su amigo es bueno",NA,"ninas",0.00471698113207547
"318","trofeo o pelota bonita.",NA,"ninas",0.00471698113207547
"319","una alcancia porque tiene dinero adentro que tambien se llama plata, money, feria",0.00462962962962963,"ninas",NA
"320","una canica de fierro",0.00462962962962963,"ninas",NA
"321","una canica de plata",0.00462962962962963,"ninas",NA
"322","una luna porque la luna es como una pelota y es de color plata",NA,"ninas",0.00471698113207547
"323","una medalla de plata",NA,"ninas",0.00471698113207547
"324","una medallita de circulo",NA,"ninas",0.00471698113207547
"325","una moneda",0.00925925925925926,"ninas",NA
"326","una moneda o joyas porque son de plata",NA,"ninas",0.00943396226415094
"327","una moneda porque es de plata y redonda",0.00462962962962963,"ninas",NA
"328","una moneda porque es muy brillante",0.00462962962962963,"ninas",NA
"329","una moneda porque es redonda y puede ser de plata",0.00462962962962963,"ninas",NA
"330","una moneda, porque las monedas estan hechas de plata",0.00462962962962963,"ninas",NA
"331","una moneda que brilla",0.00462962962962963,"ninas",NA
"332","un anillo de plata",0.00462962962962963,"ninas",NA
"333","un anillo porque son redondos como pelotas y algunos son de plata",NA,"ninas",0.00471698113207547
"334","una pelota",NA,"ninas",0.00471698113207547
"335","una pelota *** (chapada) en oro",0.00462962962962963,"ninas",NA
"336","una pelota color plata",0.00462962962962963,"ninas",NA
"337","una pelota con brillos",NA,"ninas",0.00471698113207547
"338","una pelota cuadrada",0.00462962962962963,"ninas",NA
"339","una pelota de color de plata",0.00462962962962963,"ninas",NA
"340","una pelota de color plateada",0.00462962962962963,"ninas",NA
"341","una pelota de pelos",0.00462962962962963,"ninas",NA
"342","una pelota de plata",0.00462962962962963,"ninas",0.00943396226415094
"343","una pelota de plata es algo pesado",NA,"ninas",0.00471698113207547
"344","una pelota de plata es la luna",NA,"ninas",0.00471698113207547
"345","una pelota de plata namas rima",NA,"ninas",0.00471698113207547
"346","una pelota de plata o puede tener oro",0.00462962962962963,"ninas",NA
"347","una pelota de plata que no rebota",0.00462962962962963,"ninas",NA
"348","una pelota gris o que vale algo",NA,"ninas",0.00471698113207547
"349","una pelota hecha de plata",0.00462962962962963,"ninas",NA
"350","una pelota hecha de plata pero no existen",0.00462962962962963,"ninas",NA
"351","una pelota muy bella o valiosa",NA,"ninas",0.00471698113207547
"352","una pelota normal",NA,"ninas",0.00471698113207547
"353","una pelota para playa",0.00462962962962963,"ninas",NA
"354","una pelota que es de plata",NA,"ninas",0.00471698113207547
"355","una pelota que parece de plata por su color",0.00462962962962963,"ninas",NA
"356","una pelota que vale mucho",NA,"ninas",0.00471698113207547
"357","una pelota tiene un dibujo de planta",NA,"ninas",0.00471698113207547
"358","una persona que tiene mucha plata pero como la persona es pelota, se dice pelota de plata",0.00462962962962963,"ninas",NA
"359","una planta circular",0.00462962962962963,"ninas",NA
"360","una planta es una pelota",NA,"ninas",0.00471698113207547
"361","un balon",0.00462962962962963,"ninas",NA
"362","un boton de plata",NA,"ninas",0.00471698113207547
"363","un collar puede ser de plata",NA,"ninas",0.00471698113207547
"364","un fruto redondo",NA,"ninas",0.00471698113207547
"365","un nino de plata",0.00462962962962963,"ninas",NA
"366","un oro",0.00462962962962963,"ninas",NA
"367","un pelota muy brillante",NA,"ninas",0.00471698113207547
"368","un robot",0.00462962962962963,"ninas",NA
"369","un trofeo",NA,"ninas",0.00471698113207547
"370","un trofeo es de plata",NA,"ninas",0.00471698113207547
"371","yo creo que es la luna porque la luna es como plateada",NA,"ninas",0.00471698113207547
"372","yo creo que podrian ocupar la frase para decir que esa pelota es especial",NA,"ninas",0.00471698113207547
"373","yo digo explosion",NA,"ninas",0.00471698113207547
"374","yo digo que es pelota de hierro porque es un poco mas parecida a la plata",0.00462962962962963,"ninas",NA
"375","yo digo que seria la luna",0.00462962962962963,"ninas",NA
"376","yo en mi caso elegi la luna porque pues es circular y se puede ver blanca o platiada es tener imaginacion",0.00462962962962963,"ninas",NA
"377","yo escribi: ""la brillantina es una pelota de plata""",NA,"ninas",0.00471698113207547
"378","yo le entiendo una medalla",0.00462962962962963,"ninas",NA
"379","yo le puse luna, porque tiene un color muy bonito como la plata",NA,"ninas",0.00471698113207547
"380","yo me imagino que un balon puede ser de plata o lo fabricaron de plata",NA,"ninas",0.00471698113207547
"381","yo puse la luna porque en las noches se ve tan bonita y plateada",NA,"ninas",0.00471698113207547
"382","yo puse luna porque la luna brilla mucho",NA,"ninas",0.00471698113207547
"383",NA,0.00462962962962963,"ninas",0.00471698113207547
