,word,ninos,author,proportion
35,"no, porque es una cosa material",0.00462962962962963,ninas,NA
36,"no, porque es una expresion, yo creo que quiso decir """,NA,ninas,0.00471698113207547
37,"no, porque es una frase que no existe y ademas es la frase ""pelota que canta"" no existe",NA,ninas,0.00471698113207547
38,"no, porque es una pelota cualquiera",NA,ninas,0.00471698113207547
39,"no, porque es una pelota normal",0.00462962962962963,ninas,NA
40,"no, porque la pelotas que cantan no existen",0.00462962962962963,ninas,NA
41,"no, porque la puedes botar, pero no va a cantar",0.00462962962962963,ninas,NA
42,"no, porque las cosas no hablan",0.00462962962962963,ninas,NA
43,"no, porque las pelotas en si no pueden hablar",0.00462962962962963,ninas,NA
44,"no, porque las pelotas ni se mueven ni cantan",NA,ninas,0.00471698113207547
45,no porque las pelotas no cantan*,NA,ninas,0.00943396226415094
46,"no, porque las pelotas no cantan",0.125,ninas,0.0330188679245283
47,"no, porque las pelotas no cantan*",0.0462962962962963,ninas,0.202830188679245
48,"no, porque las pelotas no cantan, es como si una pelota cantara despacito",0.00462962962962963,ninas,NA
49,"no, porque las pelotas no cantan, esto se significa que esta hablando en sentido figurado",NA,ninas,0.00471698113207547
50,"no, porque las pelotas no cantan (es una metafora)",NA,ninas,0.00471698113207547
51,"no porque las pelotas no cantan, pero puede que estuviera hablando en sentido figurado, seria una cara cantando.",NA,ninas,0.00471698113207547
52,"no, porque las pelotas no cantan solo con la imaginacion",0.00462962962962963,ninas,NA
53,"no, porque las pelotas no cantan, son para jugar",NA,ninas,0.00471698113207547
54,"no, porque las pelotas no cantan y la frase esta en sentido figurado",NA,ninas,0.00471698113207547
55,no porque las pelotas no hablan,NA,ninas,0.00471698113207547
56,"no, porque las pelotas no hablan",0.0231481481481481,ninas,0.0235849056603774
57,"no, porque las pelotas no hablan *",0.00462962962962963,ninas,NA
58,"no, porque las pelotas no hablan*",0.0138888888888889,ninas,0.0283018867924528
59,"no,porque las pelotas no hablan y si no hablan no cantan",0.00462962962962963,ninas,NA
60,"no, porque las pelotas no pueden cantar",0.00462962962962963,ninas,NA
61,"no, porque las pelotas no pueden cantar porque no tienen boca*",NA,ninas,0.00471698113207547
62,"no, porque las pelotas no pueden cantar y porque no tienen cuerdas vocales",0.00462962962962963,ninas,NA
63,"no, porque las pelotas no se mueven ni hablan",0.00462962962962963,ninas,NA
64,"no, porque las pelotas no son seres vivos",0.00462962962962963,ninas,NA
65,"no, porque las pelotas no tienen boca",0.0138888888888889,ninas,0.00943396226415094
66,"no, porque las pelotas no tienen cerebro, entonces serian como unos zombies porque no tienen cerebro",0.00462962962962963,ninas,NA
67,"no, porque las pelotas no tienen vida",0.00462962962962963,ninas,NA
68,"no, porque las pelotas rebotan",0.00462962962962963,ninas,NA
69,"no, porque las pelotas rebotan no cantan",0.00462962962962963,ninas,NA
70,"no, porque las pelotas solo se mueven",0.00462962962962963,ninas,NA
71,"no, porque las pelotas solo son para jugar, no para cantar",0.00462962962962963,ninas,NA
72,"no, porque me gusta mucho la frase",0.00462962962962963,ninas,NA
73,"no, porque mi mama no canta",0.00462962962962963,ninas,NA
74,"no,porque mi mama puede cantar, pero no todo el tiempo",NA,ninas,0.00471698113207547
75,"no, porque nadamas dices pelota",0.00462962962962963,ninas,NA
76,"no, porque ninguna pelota canta",0.00462962962962963,ninas,NA
77,"no, porque ninguna pelota habla, menos que canta",NA,ninas,0.00471698113207547
78,"no, porque ninguna pelota puede cantar",0.00462962962962963,ninas,NA
79,"no, porque no canta",0.00462962962962963,ninas,NA
80,"no,porque no cantan",NA,ninas,0.00943396226415094
81,"no, porque no creo que vaya? a cantar",0.00462962962962963,ninas,NA
82,"no, porque no es redonda",NA,ninas,0.00471698113207547
83,"no,porque no es tan comprensible",0.00462962962962963,ninas,NA
84,"no, porque no es una pelota que canta, sino una pelota cualquiera",NA,ninas,0.00471698113207547
85,"no, porque no existe",NA,ninas,0.00471698113207547
86,"no,porque no existen",NA,ninas,0.00471698113207547
87,"no, porque no existen esas pelotas y menos su familia",0.00462962962962963,ninas,NA
88,"no, porque no existe una pelota que canta",0.00462962962962963,ninas,NA
89,"no,porque no hablan",0.00462962962962963,ninas,NA
90,"no, porque no hay pelotas que canten",0.00462962962962963,ninas,NA
91,"no, porque no la conteste",NA,ninas,0.00471698113207547
92,"no, porque no lo entiendo",NA,ninas,0.00471698113207547
93,"no, porque nomas son pelotas",0.00462962962962963,ninas,NA
94,"no, porque no no tiene vida y no tiene boca",0.00462962962962963,ninas,NA
95,"no, porque no puede haber pelotas que canten en la vida real",0.00462962962962963,ninas,NA
96,"no,porque no puede haber un objeto que cante, eso seria imposible y absurdo",0.00462962962962963,ninas,NA
97,"no, porque no puede ser mi mama una pelota que canta",0.00462962962962963,ninas,NA
98,"no, porque no puedo encontrar el ritmo del poema",0.00462962962962963,ninas,NA
99,"no, porque no rima",0.0185185185185185,ninas,0.00943396226415094
100,"no, porque no rima la frase",0.00462962962962963,ninas,NA
101,"no, porque no rima tanto pelota que canta porque no termina igual",0.00462962962962963,ninas,NA
102,"no, porque no se escucha bien",NA,ninas,0.00471698113207547
103,"no, porque no se le entiende a la frase pelota",NA,ninas,0.00471698113207547
104,"no, porque no suena logico",NA,ninas,0.00471698113207547
105,"no, porque no tiene boca para hablar",0.00462962962962963,ninas,NA
106,"no, porque no tienen boca",0.00462962962962963,ninas,NA
107,"no, porque no tiene ningun efecto",0.00462962962962963,ninas,NA
108,"no, porque no tienen suficientes palabras para explicar el poema",0.00462962962962963,ninas,NA
109,"no, porque no tiene sentido",0.00462962962962963,ninas,0.00943396226415094
110,"no, porque no tiene sentido alguno",NA,ninas,0.00471698113207547
111,"no,porque no todo es una pelota",NA,ninas,0.00471698113207547
112,"no, porque simplemente las pelotas no cantan",0.00462962962962963,ninas,NA
113,"no, porque su mama es un ser vivo y no un material",NA,ninas,0.00471698113207547
114,no porque una pelota es una objeto inmovil,0.00462962962962963,ninas,NA
115,"no, porque una pelota no canta",0.00462962962962963,ninas,0.0141509433962264
116,"no, porque una pelota no canta*",NA,ninas,0.00471698113207547
117,"no, porque una pelota no canta ni habla, no tiene vida",NA,ninas,0.00471698113207547
118,"no, porque una pelota no puede cantar",0.00462962962962963,ninas,NA
119,"no, porque una pelota no puede hablar.",0.00462962962962963,ninas,NA
120,"no, porque una pelota no pueden ser todas las cosas",0.00462962962962963,ninas,NA
121,"no, porque una pelota no tiene boca",0.00462962962962963,ninas,NA
122,"no, porque una pelota no tiene boca por eso no canta",0.00462962962962963,ninas,NA
123,"no, porque una pelota se usa para jugar y porque es de plastico",0.00462962962962963,ninas,NA
124,"no, porque yo digo que no",NA,ninas,0.00471698113207547
125,"no, porque yo lo digo",0.00462962962962963,ninas,NA
126,"no, porque yo no he visto una pelota que canta",0.00462962962962963,ninas,NA
127,no se canta !no tiene sentido!,0.00462962962962963,ninas,NA
128,"no, si no todas las pelotas estuvieran cantando",0.00462962962962963,ninas,NA
129,no tiene sentido porque casi no rima,0.00462962962962963,ninas,NA
130,"pelota que tiene ojos y boca, nariz y habla",0.00462962962962963,ninas,NA
131,porque es alegre,0.00462962962962963,ninas,NA
132,si.,0.00462962962962963,ninas,NA
133,"si, a sentido figurado podria ser una radio",0.00462962962962963,ninas,NA
134,"si,cada vez que rebota",NA,ninas,0.00471698113207547
135,"si, cuando nuestra mama nos regana nos grita, o tambien cuando no la obedecemos",NA,ninas,0.00471698113207547
136,"si, cuando una persona canta",0.00462962962962963,ninas,NA
137,"si, el sol es redondo y con fuego",0.00462962962962963,ninas,NA
138,"si,es algo que nos gusta y se puede decir asi",0.00462962962962963,ninas,NA
139,"si, es algo significativo o algo",0.00462962962962963,ninas,NA
140,"si, es como me dijieron mi mama canta",0.00462962962962963,ninas,NA
141,"si, eso creo yo",0.00462962962962963,ninas,NA
142,"si, es una frase feliz y divertida y alegre",0.00462962962962963,ninas,NA
143,"si,es una metafora",0.00462962962962963,ninas,NA
144,"si, es una persona que canta",NA,ninas,0.0188679245283019
145,"si, es un poema",0.00462962962962963,ninas,NA
146,"si, figurado porque esta hablando con pret",0.00462962962962963,ninas,NA
147,"si, mi mama canta",NA,ninas,0.00471698113207547
148,"si, pelota en movimiento",0.00462962962962963,ninas,NA
149,"si, pelota la que le platico",0.00462962962962963,ninas,NA
150,"si,poema",NA,ninas,0.00471698113207547
151,"si, porque a cada rato canta",0.00462962962962963,ninas,NA
152,"si, porque alguien se expresa con anhelo",0.00462962962962963,ninas,NA
153,"si, porque algunas mamas cantan",NA,ninas,0.00471698113207547
154,"si, porque al momento que rebota suena",0.00462962962962963,ninas,NA
155,"si, porque asi se demuestran las mamas cuando estan contentas o felices",NA,ninas,0.00471698113207547
156,"si, porque a su mama le gusta cantar",NA,ninas,0.0188679245283019
157,"si, porque a su mama le gusta cantar*",NA,ninas,0.00471698113207547
158,"si, porque cada vez que rebota su mama quiere cantar",NA,ninas,0.00471698113207547
159,"si, porque canta",0.00925925925925926,ninas,NA
160,"si, porque canta canciones",0.00462962962962963,ninas,NA
161,"si, porque canta la pelota cuando rebota",NA,ninas,0.00471698113207547
162,"si, porque compara a su familia",NA,ninas,0.00471698113207547
163,"si, porque cuando dice la pelota que canta se refiere a sus cabezas",0.00462962962962963,ninas,NA
164,"si, porque cuando la rebotas suena",NA,ninas,0.00471698113207547
165,"si, porque describe una cosa o una persona",NA,ninas,0.00471698113207547
166,"si, porque dice en la cancion que toda tu familia parece pelotas",NA,ninas,0.00471698113207547
167,"si, porque dice que su mama canta",0.00462962962962963,ninas,NA
168,"si, porque dice que su mama es una pelota que canta, o sea que es muy alegre y feliz",NA,ninas,0.00471698113207547
169,"si, porque dices una rima",0.00462962962962963,ninas,NA
170,"si, porque el poema trata de pelota",NA,ninas,0.00471698113207547
171,"si, porque en un poema las frases no deben tener sentido, pero esto significa algo como que alguien canta porque no es literalmente lo que dice la frase.",0.00462962962962963,ninas,NA
172,"si, porque es alguien que le gusta cantar",0.00462962962962963,ninas,NA
173,"si, porque es cantada en todo",0.00462962962962963,ninas,NA
174,"si, porque es como rima",0.00462962962962963,ninas,NA
175,"si, porque es como si digieran el",NA,ninas,0.00471698113207547
176,"si, porque es como si dijeras que alguien que canta",0.00462962962962963,ninas,NA
177,"si, porque es como si dijeras que una persona canta pero con pelotas",0.00462962962962963,ninas,NA
178,"si, porque es como tu mama cantara",0.00462962962962963,ninas,NA
179,"si, porque es fuego, plata y pelos..rima como pelota",NA,ninas,0.00471698113207547
180,"si, porque es mama que canta",NA,ninas,0.00471698113207547
181,"si, porque es redonda y circular",0.00462962962962963,ninas,NA
182,"si, porque es su forma de expresarse hacia las personas",0.00462962962962963,ninas,NA
183,"si, porque esta en sentido figurado",0.00462962962962963,ninas,NA
184,"si, porque esta en sentido figurado pelota que canta es como alguien que canta",NA,ninas,0.00471698113207547
185,"si,porque esta hablando de su familia",0.00462962962962963,ninas,NA
186,"si, porque estan describiendo a las personas y a los seres vivos como las pelotas",0.00462962962962963,ninas,NA
187,"si, porque es una cancion que se va formando",NA,ninas,0.00471698113207547
188,"si, porque es una forma de describir a alguien",0.00462962962962963,ninas,NA
189,"si, porque es una persona gordita que canta",NA,ninas,0.00471698113207547
190,"si, porque es una persona que canta",0.00462962962962963,ninas,NA
191,"si, porque es un juguete para rebotar, rodar y aventar.",0.00462962962962963,ninas,NA
192,"si, porque es un poema",NA,ninas,0.00471698113207547
193,"si, porque es un poema y tiene palabras mezcladas con otras frases",NA,ninas,0.00471698113207547
194,"si, porque habla de puras pelotas y cuando lo lei si tenia sentido",0.00462962962962963,ninas,NA
195,"si, porque habla mucho",0.00462962962962963,ninas,NA
196,"si, porque habla sobre su mama",NA,ninas,0.00471698113207547
197,"si, porque indica que a la mama le gusta cantar",NA,ninas,0.00471698113207547
198,"si,porque la mama canta",NA,ninas,0.00471698113207547
199,"si, porque la mama puede cantar",0.00462962962962963,ninas,0.00471698113207547
200,"si, porque la pelota cada que rebota suena",NA,ninas,0.00471698113207547
201,"si, porque la pelota puede cantar",NA,ninas,0.00471698113207547
202,"si, porque la persona es una pelota que canta",NA,ninas,0.00471698113207547
203,"si, porque la persona es una pelota que canta mucho",NA,ninas,0.00471698113207547
204,"si, porque las mamas luego cantan",0.00462962962962963,ninas,NA
205,"si, porque la tecnologia hizo a sphero una pelota robot que habla y canta",0.00462962962962963,ninas,NA
206,"si, porque le gusta cantar",0.00462962962962963,ninas,NA
207,"si, porque lo revise 3",0.00462962962962963,ninas,NA
208,"si, porque luego las pelotas van en sentido contrario.",NA,ninas,0.00943396226415094
209,"si, porque mi mama canta",0.00925925925925926,ninas,0.00943396226415094
210,"si, porque puede referirse al sentido figurado como el poema, esta escrito en figurado o literal",0.00462962962962963,ninas,NA
211,"si, porque puede ser en mi imaginacion",NA,ninas,0.00471698113207547
212,"si, porque puede ser una persona",0.00462962962962963,ninas,NA
213,"si, porque puedes jugar con ella",NA,ninas,0.00471698113207547
214,"si,porque rebota",NA,ninas,0.00471698113207547
215,"si, porque rima",NA,ninas,0.0141509433962264
216,"si, porque rima*",0.00925925925925926,ninas,NA
217,"si,porque rima",NA,ninas,0.00471698113207547
218,"si, porque rima con el poema",NA,ninas,0.00943396226415094
219,"si, porque rima poquito y habla sobre la familia",NA,ninas,0.00471698113207547
220,"si, porque rima y ademas es un poema",NA,ninas,0.00471698113207547
221,"si, porque se entiende que alguien de tu familia canta",NA,ninas,0.00471698113207547
222,"si,porque se escucha bien y aparte si no tuviera sentido no la escuchariamos",NA,ninas,0.00471698113207547
223,"si, porque se esta refiriendo a cosas",0.00462962962962963,ninas,NA
224,"si, porque se explica lo que dice",NA,ninas,0.00471698113207547
225,"si, porque se inspira",0.00462962962962963,ninas,NA
226,"si, porque se le entiende a lo que dice",0.00462962962962963,ninas,NA
227,"si, porque se oye bonito",NA,ninas,0.00471698113207547
228,"si, porque se refiere a alguien que canta",NA,ninas,0.00471698113207547
229,"si, porque se refiere a objetos",0.00462962962962963,ninas,NA
230,"si, porque se refiere a que su mama canta",0.00462962962962963,ninas,NA
231,"si, porque se refiere a su mama",0.00462962962962963,ninas,NA
232,"si, porque si",0.00462962962962963,ninas,NA
233,"si, porque si con pelotas se refieren a personas entonces si, porque las mamas siempre cantan",0.00462962962962963,ninas,NA
234,"si, porque si da sentido eso de pelotas",0.00462962962962963,ninas,NA
235,"si, porque significa que su mama canta mucho",NA,ninas,0.00471698113207547
236,"si, porque si rima",0.00462962962962963,ninas,NA
237,"si, porque si se entiende",0.00462962962962963,ninas,NA
238,"si, porque son hermosas",NA,ninas,0.00471698113207547
239,"si, porque son juguetes",0.00462962962962963,ninas,NA
240,"si, porque suena a pelota",NA,ninas,0.00471698113207547
241,"si, porque suena muchas veces",0.00462962962962963,ninas,NA
242,"si, porque su mama canta",0.0185185185185185,ninas,0.00471698113207547
243,"si, porque su mama canta mucho y la describio como una pelota",NA,ninas,0.00471698113207547
244,"si, porque su mama canta y la pelota tambien",NA,ninas,0.00471698113207547
245,"si,porque su palabra significa algo",NA,ninas,0.00471698113207547
246,"si, porque tal vez se refiere a que rebota",0.00462962962962963,ninas,NA
247,"si, porque te diviertes jugando con ella.",0.00462962962962963,ninas,NA
248,"si, porque tenia varios ejemplos",NA,ninas,0.00471698113207547
249,"si, porque terminan con ta",NA,ninas,0.00471698113207547
250,"si, porque tiene algo de sentido",0.00462962962962963,ninas,NA
251,"si, porque tiene muchas curvas",0.00462962962962963,ninas,NA
252,"si, porque tiene muchas rimas",0.00462962962962963,ninas,NA
253,"si,porque tiene sentido",NA,ninas,0.00943396226415094
254,"si, porque tiene sentido entre la pelota y lo demas",NA,ninas,0.00471698113207547
255,"si, porque todas las pelotas hacen lo que quieren",NA,ninas,0.00471698113207547
256,"si, porque todas las personas las conocen por su redondez",NA,ninas,0.00471698113207547
257,"si,porque todos los conocemos",NA,ninas,0.00471698113207547
258,"si, porque tu mama canta bonito",NA,ninas,0.00471698113207547
259,"si, porque tu mama puede cantar",0.00462962962962963,ninas,NA
260,"si, porque tu te puedes expresar",0.00462962962962963,ninas,NA
261,"si, porque una mama puede cantar con una pelota",NA,ninas,0.00471698113207547
262,"si, porque una pelota puede ser muchas cosas hasta una cabeza",NA,ninas,0.00471698113207547
263,"si, porque una pelota representaria un objeto cualquiera",0.00462962962962963,ninas,NA
264,"si, porque un poema tiene tipos de textos, literal y figurado, en figurado es: mi mama canta",0.00462962962962963,ninas,NA
265,"si, porque va diciendo todo con la frase pelota",0.00462962962962963,ninas,NA
266,"si, puede imaginar una pelota que canta",NA,ninas,0.00471698113207547
267,"si, quiere decir que su mama es una persona que canta",0.00462962962962963,ninas,NA
268,"si, rima con no puedo contarlas",NA,ninas,0.00471698113207547
269,"si, se refiere a jugar",0.00462962962962963,ninas,NA
270,"si, significa que su mama canta",NA,ninas,0.00471698113207547
271,"si,su mama canta",NA,ninas,0.00471698113207547
272,"si, te demuestra que caracteres tiene tu familia",NA,ninas,0.00471698113207547
273,"si,tienen sentido",NA,ninas,0.00471698113207547
274,"si, tiene sentido porque si pones una persona tiene sentido",0.00462962962962963,ninas,NA
275,"si, tiene significado, creo que habla de la garganta o el chillido de una pelota",NA,ninas,0.00471698113207547
276,"si, tiene un poco de sentido",0.00462962962962963,ninas,NA
277,"si, todo rima",NA,ninas,0.00471698113207547
278,"si, todos cantan",NA,ninas,0.00471698113207547
279,"si,todos tienen su chiste",NA,ninas,0.00471698113207547
280,un senor que esta gordito y canta,0.00462962962962963,ninas,NA
281,yo no entiendo que significa esta frase,NA,ninas,0.00471698113207547
282,NA,0.00462962962962963,ninas,0.00471698113207547
